timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len,mean_timeouts,val_max_episode_rewards,val_mean_episode_rewards,val_min_episode_rewards,val_max_episode_len,val_mean_episode_len,val_min_episode_len,val_mean_timeouts
98369536,190614.66006708145,804286,10.0,8.75,0.0,290,84.925,0,0.0,10.0,9.5,0.0,1000,134.1,0,0.0
98435072,190736.51319241524,804804,10.0,8.5,0.0,1000,118.525,0,0.0,10.0,8.25,0.0,1000,95.275,0,0.025
98500608,190847.62954735756,805303,10.0,9.25,0.0,571,115.775,0,0.0,10.0,9.25,0.0,1000,112.775,0,0.025
98566144,190986.05474305153,805822,10.0,8.25,0.0,1000,105.55,0,0.0,10.0,8.0,0.0,1000,117.725,0,0.0
98631680,191104.15899062157,806265,10.0,8.5,0.0,1000,154.75,0,0.0,10.0,8.25,0.0,1000,153.175,0,0.0
98697216,191221.5141544342,806752,10.0,8.0,0.0,1000,129.825,0,0.0,10.0,8.0,0.0,1000,117.05,0,0.025
98762752,191352.27566814423,807265,10.0,8.25,0.0,1000,149.35,0,0.0,10.0,8.75,0.0,346,77.2,0,0.0
98828288,191479.032579422,807794,10.0,8.75,0.0,1000,107.375,0,0.0,10.0,7.75,0.0,1000,162.425,0,0.0
98893824,191599.649132967,808299,10.0,8.75,0.0,1000,134.3,0,0.0,10.0,9.0,0.0,735,110.45,0,0.0
98959360,191727.24627566338,808903,10.0,8.0,0.0,1000,167.2,0,0.0,10.0,8.75,0.0,1000,119.225,0,0.0
99024896,191865.57883787155,809448,10.0,8.5,0.0,1000,111.3,0,0.0,10.0,9.0,0.0,710,107.0,0,0.0
99090432,191985.85421967506,810044,10.0,8.75,0.0,1000,112.675,0,0.0,10.0,8.25,0.0,1000,102.55,0,0.0
99155968,192114.44959020615,810594,10.0,8.5,0.0,1000,155.5,0,0.0,10.0,8.0,0.0,1000,134.325,0,0.025
99221504,192255.38942718506,811203,10.0,8.25,0.0,1000,164.5,0,0.0,10.0,8.75,0.0,701,99.225,0,0.025
99287040,192388.2540359497,811808,10.0,8.5,0.0,1000,98.025,0,0.0,10.0,8.25,0.0,318,78.475,0,0.0
99352576,192512.94799017906,812386,10.0,8.75,0.0,303,86.25,0,0.025,10.0,8.5,0.0,1000,121.375,0,0.0
99418112,192642.58235430717,812934,10.0,9.0,0.0,1000,93.0,0,0.0,10.0,8.25,0.0,1000,132.1,0,0.0
99483648,192773.37932944298,813557,10.0,8.5,0.0,1000,92.425,0,0.0,10.0,8.5,0.0,390,104.875,0,0.0
99549184,192907.99986934662,814169,10.0,8.5,0.0,1000,144.65,0,0.0,10.0,8.75,0.0,1000,108.325,0,0.0
99614720,193031.04007458687,814788,10.0,9.25,0.0,627,80.7,0,0.0,10.0,9.25,0.0,921,117.975,0,0.0
99680256,193156.95876574516,815372,10.0,8.25,0.0,1000,132.875,0,0.0,10.0,8.0,0.0,1000,117.925,0,0.0
99745792,193284.63100624084,816011,10.0,8.5,0.0,1000,125.35,0,0.0,10.0,8.25,0.0,1000,95.975,0,0.0
99811328,193397.99714493752,816601,10.0,8.25,0.0,1000,139.725,0,0.0,10.0,8.5,0.0,285,69.175,0,0.0
99876864,193511.96672010422,817166,10.0,9.0,0.0,259,99.575,0,0.05,10.0,7.75,0.0,1000,123.1,0,0.0
99942400,193631.11070489883,817779,10.0,9.0,0.0,207,92.775,0,0.0,10.0,10.0,0.0,473,95.95,0,0.025
100007936,193747.76395988464,818348,10.0,8.25,0.0,738,108.8,0,0.0,10.0,9.0,0.0,311,74.05,0,0.0
100073472,193857.59899830818,818929,10.0,8.5,0.0,1000,131.125,0,0.0,10.0,9.0,0.0,1000,118.625,0,0.0
100139008,193981.51280236244,819494,10.0,8.75,0.0,1000,128.725,0,0.0,10.0,9.25,0.0,1000,98.275,0,0.0
100204544,194098.94981193542,820077,10.0,7.0,0.0,1000,172.325,0,0.0,10.0,9.25,0.0,1000,108.05,0,0.05
100270080,194207.74787592888,820712,10.0,8.25,0.0,253,76.7,0,0.0,10.0,9.0,0.0,302,78.85,0,0.0
100335616,194339.2999739647,821296,10.0,8.5,0.0,1000,107.9,0,0.0,10.0,8.25,0.0,532,87.125,0,0.0
100401152,194460.86555862427,821846,10.0,8.75,0.0,1000,104.075,0,0.0,10.0,8.75,0.0,1000,98.8,0,0.0
100466688,194581.6106877327,822423,10.0,9.25,0.0,301,71.9,0,0.0,10.0,9.0,0.0,181,69.525,0,0.0
100532224,194708.3263180256,823037,10.0,8.25,0.0,983,89.9,0,0.0,10.0,9.0,0.0,1000,127.3,0,0.0
100597760,194845.19954037666,823672,10.0,8.75,0.0,1000,94.5,0,0.0,10.0,8.0,0.0,1000,78.7,0,0.025
100663296,194954.21692228317,824275,10.0,8.75,0.0,1000,132.175,0,0.0,10.0,8.0,0.0,458,91.425,0,0.0
100728832,195072.53224754333,824925,10.0,9.0,0.0,1000,102.225,0,0.025,10.0,8.25,0.0,1000,118.525,0,0.0
100794368,195202.0947303772,825520,10.0,9.5,0.0,407,83.1,0,0.0,10.0,9.5,0.0,604,105.275,0,0.0
100859904,195312.64543008804,826136,10.0,9.25,0.0,455,79.825,0,0.025,10.0,8.75,0.0,1000,109.375,0,0.0
100925440,195436.32469010353,826769,10.0,8.5,0.0,1000,125.175,0,0.0,10.0,8.5,0.0,1000,138.975,0,0.0
100990976,195554.12361383438,827427,10.0,9.0,0.0,1000,130.05,0,0.0,10.0,8.5,0.0,1000,100.725,0,0.0
101056512,195663.44528150558,828036,10.0,8.75,0.0,1000,99.95,0,0.0,10.0,8.0,0.0,1000,142.4,0,0.0
101122048,195779.24440956116,828630,10.0,9.25,0.0,272,77.725,0,0.0,10.0,8.25,0.0,1000,152.25,0,0.0
101187584,195898.784835577,829229,10.0,8.0,0.0,1000,107.35,0,0.0,10.0,8.5,0.0,1000,145.125,0,0.0
101253120,196006.49772143364,829815,10.0,7.5,0.0,1000,180.95,0,0.05,10.0,9.0,0.0,1000,104.35,0,0.0
101318656,196121.91735816002,830380,10.0,8.75,0.0,280,76.3,0,0.0,10.0,9.25,0.0,487,84.075,0,0.025
101384192,196250.04690670967,830977,10.0,9.0,0.0,569,103.475,0,0.0,10.0,9.0,0.0,701,87.275,0,0.0
101449728,196366.21896123886,831551,10.0,8.75,0.0,372,82.75,0,0.0,10.0,8.5,0.0,1000,129.975,0,0.0
101515264,196493.01828193665,832138,10.0,8.75,0.0,747,100.7,0,0.0,10.0,8.5,0.0,682,100.775,0,0.025
101580800,196625.64860200882,832704,10.0,8.25,0.0,316,87.2,0,0.0,10.0,8.75,0.0,1000,104.0,0,0.0
101646336,196752.54711699486,833267,10.0,7.75,0.0,1000,147.275,0,0.0,10.0,9.5,0.0,1000,96.975,0,0.0
101711872,196882.00388550758,833815,10.0,8.25,0.0,1000,119.675,0,0.0,10.0,9.5,0.0,343,82.825,0,0.025
101777408,197014.95518803596,834348,10.0,8.75,0.0,548,97.575,0,0.0,10.0,7.75,0.0,1000,160.475,0,0.0
101842944,197143.05131340027,834917,10.0,7.25,0.0,1000,160.825,0,0.0,10.0,9.0,0.0,470,82.825,0,0.0
101908480,197270.19483542442,835509,10.0,8.5,0.0,1000,114.45,0,0.0,10.0,9.25,0.0,539,96.725,0,0.0
101974016,197399.85120105743,836121,10.0,8.75,0.0,1000,128.125,0,0.0,10.0,8.75,0.0,1000,146.3,0,0.0
102039552,197526.30272603035,836699,10.0,9.5,0.0,622,96.025,0,0.0,10.0,9.25,0.0,1000,100.425,0,0.0
102105088,197648.98001933098,837324,10.0,9.0,0.0,1000,122.975,0,0.025,10.0,7.75,0.0,1000,127.95,0,0.0
102170624,197761.2825577259,837891,10.0,8.75,0.0,1000,92.6,0,0.0,10.0,8.5,0.0,1000,130.025,0,0.0
102236160,197887.56802415848,838448,10.0,9.25,0.0,1000,131.725,0,0.0,10.0,8.75,0.0,1000,114.15,0,0.025
102301696,198011.6636633873,838969,10.0,7.75,0.0,1000,174.425,0,0.0,10.0,9.0,0.0,1000,168.975,0,0.0
102367232,198126.75072097778,839568,10.0,9.25,0.0,1000,116.35,0,0.0,10.0,8.25,0.0,1000,114.925,0,0.025
102432768,198252.93887853622,840139,10.0,9.0,0.0,1000,122.7,0,0.0,10.0,8.5,0.0,1000,108.95,0,0.0
102498304,198378.34985923767,840646,10.0,9.0,0.0,1000,145.9,0,0.0,10.0,8.5,0.0,1000,144.2,0,0.0
102563840,198498.39718079567,841150,10.0,8.75,0.0,416,103.675,0,0.0,10.0,7.75,0.0,1000,234.425,0,0.0
102629376,198625.72009253502,841661,10.0,7.75,0.0,1000,191.6,0,0.0,10.0,7.75,0.0,1000,143.525,0,0.0
102694912,198750.3120985031,842171,10.0,9.25,0.0,1000,98.95,0,0.0,10.0,9.0,0.0,1000,145.9,0,0.0
102760448,198872.43066191673,842679,10.0,8.75,0.0,1000,153.825,0,0.0,10.0,7.5,0.0,1000,169.7,0,0.0
102825984,198986.76107621193,843166,10.0,7.75,0.0,1000,167.775,0,0.0,10.0,9.0,0.0,1000,155.55,0,0.0
102891520,199111.19760203362,843616,10.0,9.25,0.0,329,98.15,0,0.0,10.0,9.0,0.0,1000,92.5,0,0.025
102957056,199223.0650691986,844136,10.0,9.0,0.0,715,84.975,0,0.0,10.0,8.75,0.0,1000,164.375,0,0.0
103022592,199348.9408905506,844669,10.0,8.5,0.0,1000,83.225,0,0.0,10.0,9.0,0.0,737,96.1,0,0.0
103088128,199466.7041900158,845268,10.0,8.75,0.0,1000,188.075,0,0.0,10.0,8.5,0.0,736,111.875,0,0.0
103153664,199581.28656244278,845847,10.0,9.75,0.0,260,82.425,0,0.0,10.0,8.5,0.0,846,104.5,0,0.0
103219200,199699.69767141342,846431,10.0,9.75,0.0,462,89.6,0,0.0,10.0,8.75,0.0,1000,108.1,0,0.025
103284736,199825.751411438,847070,10.0,9.75,0.0,551,85.125,0,0.0,10.0,9.5,0.0,231,64.375,0,0.0
103350272,199936.34207868576,847715,10.0,9.75,0.0,492,101.725,0,0.0,10.0,8.0,0.0,1000,124.5,0,0.0
103415808,200059.6446375847,848348,10.0,8.5,0.0,1000,131.225,0,0.0,10.0,9.25,0.0,1000,131.375,0,0.0
103481344,200175.15644168854,848900,10.0,8.5,0.0,319,93.475,0,0.0,10.0,9.25,0.0,1000,112.275,0,0.0
103546880,200284.09681129456,849459,10.0,8.0,0.0,180,73.475,0,0.025,10.0,8.0,0.0,1000,150.225,0,0.0
103612416,200399.65279245377,850056,10.0,8.5,0.0,1000,126.3,0,0.0,10.0,9.0,0.0,1000,99.175,0,0.0
103677952,200527.50400471687,850694,10.0,8.0,0.0,1000,139.75,0,0.0,10.0,8.0,0.0,1000,109.125,0,0.0
103743488,200646.2057032585,851303,10.0,8.5,0.0,1000,144.475,0,0.0,10.0,9.0,0.0,1000,143.875,0,0.0
103809024,200767.0620455742,851967,10.0,9.0,0.0,283,73.325,0,0.0,10.0,8.75,0.0,1000,118.625,0,0.0
103874560,200885.62534570694,852593,10.0,8.75,0.0,599,85.5,0,0.0,10.0,8.75,0.0,941,107.125,0,0.0
103940096,200997.22561502457,853205,10.0,8.75,0.0,512,78.75,0,0.0,10.0,8.75,0.0,1000,146.525,0,0.0
104005632,201132.7675154209,853824,10.0,8.75,0.0,340,99.25,0,0.0,10.0,8.5,0.0,451,95.525,0,0.025
104071168,201259.65299868584,854446,10.0,8.5,0.0,1000,114.15,0,0.0,10.0,8.25,0.0,1000,145.825,0,0.025
104136704,201384.24782681465,855077,10.0,8.5,0.0,511,98.05,0,0.0,10.0,9.25,0.0,699,98.225,0,0.0
104202240,201507.92336654663,855707,10.0,8.25,0.0,366,104.6,0,0.0,10.0,8.75,0.0,263,91.875,0,0.0
104267776,201640.02646780014,856356,10.0,8.25,0.0,1000,100.775,0,0.0,10.0,9.0,0.0,1000,122.0,0,0.025
104333312,201762.84243822098,856969,10.0,9.0,0.0,1000,132.925,0,0.0,10.0,8.75,0.0,1000,163.45,0,0.0
104398848,201888.05538535118,857576,10.0,8.0,0.0,1000,100.6,0,0.0,10.0,8.75,0.0,1000,75.275,0,0.0
104464384,202009.42561769485,858172,10.0,9.75,0.0,266,80.975,0,0.0,10.0,9.0,0.0,806,104.275,0,0.0
104529920,202130.59291815758,858754,10.0,8.75,0.0,1000,175.675,0,0.0,10.0,8.75,0.0,1000,121.325,0,0.0
104595456,202250.45173192024,859320,10.0,9.0,0.0,1000,126.375,0,0.05,10.0,9.0,0.0,1000,97.25,0,0.025
104660992,202375.16605234146,859911,10.0,8.25,0.0,1000,123.0,0,0.0,10.0,9.0,0.0,1000,101.025,0,0.0
104726528,202492.96023225784,860547,10.0,8.25,0.0,673,135.0,0,0.0,10.0,8.75,0.0,204,86.95,0,0.0
104792064,202609.7168762684,861145,10.0,9.0,0.0,1000,124.5,0,0.0,10.0,8.5,0.0,1000,108.65,0,0.0
104857600,202732.48864746094,861754,10.0,8.0,0.0,1000,102.0,0,0.025,10.0,9.25,0.0,257,95.925,0,0.025
104923136,202857.00598049164,862327,10.0,9.25,0.0,1000,102.425,0,0.0,10.0,8.75,0.0,443,80.05,0,0.025
104988672,202969.5871412754,862962,10.0,8.75,0.0,1000,143.775,0,0.0,10.0,8.25,0.0,1000,137.725,0,0.0
105054208,203100.82188987732,863608,10.0,8.75,0.0,1000,91.475,0,0.0,10.0,8.0,0.0,1000,135.075,0,0.0
105119744,203205.74189662933,864313,10.0,9.25,0.0,1000,106.2,0,0.0,10.0,8.75,0.0,1000,111.425,0,0.0
105185280,203331.31208848953,864974,10.0,9.25,0.0,1000,111.925,0,0.0,10.0,9.25,0.0,232,71.925,0,0.0
105250816,203451.100689888,865636,10.0,8.75,0.0,319,57.95,0,0.0,10.0,9.75,0.0,425,77.0,0,0.0
105316352,203563.14435219765,866278,10.0,8.75,0.0,542,71.25,0,0.0,10.0,8.0,0.0,1000,102.575,0,0.0
105381888,203684.10698580742,866928,10.0,9.5,0.0,223,78.4,0,0.0,10.0,9.75,0.0,717,83.4,0,0.0
105447424,203797.40307927132,867564,10.0,7.75,0.0,1000,115.075,0,0.0,10.0,9.5,0.0,1000,105.15,0,0.075
105512960,203917.4451830387,868204,10.0,9.0,0.0,1000,128.875,0,0.0,10.0,9.25,0.0,371,75.7,0,0.0
105578496,204035.80138993263,868877,10.0,10.0,0.0,350,68.875,0,0.0,10.0,9.0,0.0,302,86.575,0,0.025
105644032,204146.8961007595,869505,10.0,8.75,0.0,1000,125.175,0,0.0,10.0,8.25,0.0,1000,146.775,0,0.0
105709568,204272.29969644547,870131,10.0,9.75,0.0,342,74.95,0,0.0,10.0,8.5,0.0,1000,113.65,0,0.0
105775104,204383.22559666634,870756,10.0,8.75,0.0,288,89.675,0,0.0,10.0,8.5,0.0,320,84.125,0,0.0
105840640,204497.35668110847,871389,10.0,9.25,0.0,1000,119.4,0,0.0,10.0,9.25,0.0,777,88.975,0,0.0
105906176,204628.24560666084,871996,10.0,9.0,0.0,1000,110.675,0,0.0,10.0,9.25,0.0,1000,124.475,0,0.0
105971712,204737.90161013603,872570,10.0,9.0,0.0,1000,102.55,0,0.0,10.0,9.0,0.0,1000,104.35,0,0.0
106037248,204863.0536019802,873129,10.0,8.75,0.0,1000,86.775,0,0.0,10.0,8.25,0.0,1000,167.475,0,0.0
106102784,204980.05158805847,873699,10.0,9.5,0.0,517,105.925,0,0.025,10.0,8.75,0.0,1000,156.0,0,0.0
106168320,205088.43620562553,874294,10.0,8.5,0.0,1000,99.85,0,0.0,10.0,8.75,0.0,1000,122.5,0,0.0
106233856,205209.53707289696,874863,10.0,8.5,0.0,1000,97.8,0,0.0,10.0,8.5,0.0,546,111.775,0,0.025
106299392,205321.69681191444,875486,10.0,8.25,0.0,1000,98.575,0,0.0,10.0,8.75,0.0,1000,132.2,0,0.0
106364928,205440.87399458885,876023,10.0,8.75,0.0,1000,130.4,0,0.0,10.0,8.75,0.0,797,120.75,0,0.0
106430464,205558.45818972588,876530,10.0,9.0,0.0,533,90.425,0,0.0,10.0,9.25,0.0,210,68.75,0,0.0
106496000,205672.21402549744,877037,10.0,9.0,0.0,1000,184.675,0,0.0,10.0,8.75,0.0,389,73.875,0,0.0
106561536,205790.83274769783,877584,10.0,8.25,0.0,1000,151.375,0,0.0,10.0,9.25,0.0,1000,128.575,0,0.0
106627072,205913.00809669495,878133,10.0,9.5,0.0,278,94.7,0,0.0,10.0,9.0,0.0,938,130.875,0,0.0
106692608,206025.42177653313,878713,10.0,8.75,0.0,1000,159.55,0,0.0,10.0,8.75,0.0,771,100.975,0,0.0
106758144,206138.24715352058,879296,10.0,9.25,0.0,866,105.25,0,0.0,10.0,8.75,0.0,1000,127.2,0,0.05
106823680,206263.9569106102,879884,10.0,9.5,0.0,294,92.35,0,0.0,10.0,9.75,0.0,609,83.775,0,0.0
106889216,206370.5808699131,880461,10.0,8.0,0.0,1000,180.75,0,0.025,10.0,9.0,0.0,550,73.1,0,0.0
106954752,206497.4869711399,880959,10.0,8.5,0.0,1000,137.5,0,0.0,10.0,9.25,0.0,1000,88.275,0,0.0
107020288,206612.27669119835,881490,10.0,8.75,0.0,1000,140.7,0,0.0,10.0,8.75,0.0,1000,125.275,0,0.025
107085824,206737.50909733772,882100,10.0,8.5,0.0,1000,140.75,0,0.0,10.0,9.75,0.0,372,88.5,0,0.0
107151360,206871.43278598785,882608,10.0,8.5,0.0,1000,106.525,0,0.0,10.0,9.5,0.0,319,84.8,0,0.0
107216896,206989.61556196213,883214,10.0,8.0,0.0,1000,153.55,0,0.0,10.0,8.75,0.0,232,75.925,0,0.025
107282432,207110.24988102913,883806,10.0,8.75,0.0,1000,104.55,0,0.0,10.0,9.5,0.0,1000,99.55,0,0.025
107347968,207237.5727968216,884402,10.0,9.0,0.0,1000,134.625,0,0.0,10.0,8.0,0.0,1000,176.575,0,0.025
107413504,207355.74447894096,885016,10.0,8.75,0.0,483,109.65,0,0.0,10.0,8.75,0.0,368,78.325,0,0.025
107479040,207480.29697322845,885609,10.0,8.0,0.0,1000,119.55,0,0.0,10.0,9.0,0.0,1000,126.925,0,0.0
107544576,207607.3042500019,886175,10.0,9.0,0.0,518,83.825,0,0.0,10.0,8.75,0.0,1000,99.725,0,0.0
107610112,207722.7130036354,886772,10.0,8.25,0.0,1000,171.35,0,0.0,10.0,8.75,0.0,1000,108.275,0,0.05
107675648,207841.8036863804,887348,10.0,8.0,0.0,1000,147.675,0,0.0,10.0,9.5,0.0,1000,78.0,0,0.0
107741184,207961.08857440948,887960,10.0,8.5,0.0,1000,134.85,0,0.05,10.0,9.25,0.0,278,79.6,0,0.0
107806720,208081.8037545681,888537,10.0,9.25,0.0,1000,100.975,0,0.0,10.0,8.5,0.0,390,91.3,0,0.0
107872256,208206.34960722923,889126,10.0,7.5,0.0,1000,138.175,0,0.0,10.0,8.5,0.0,834,90.075,0,0.0
107937792,208329.62377595901,889741,10.0,8.5,0.0,927,111.725,0,0.0,10.0,8.5,0.0,1000,119.525,0,0.0
108003328,208445.35688138008,890389,10.0,8.25,0.0,709,96.4,0,0.0,10.0,9.5,0.0,291,99.975,0,0.0
108068864,208586.17999458313,891000,10.0,9.25,0.0,1000,84.35,0,0.0,10.0,7.5,0.0,1000,201.35,0,0.0
108134400,208705.33371162415,891611,10.0,10.0,0.0,156,58.725,0,0.05,10.0,9.5,0.0,402,111.025,0,0.0
108199936,208829.50750947,892229,10.0,8.75,0.0,1000,145.15,0,0.0,10.0,9.25,0.0,343,77.175,0,0.0
108265472,208964.99348688126,892844,10.0,9.75,0.0,198,67.2,0,0.025,10.0,8.5,0.0,1000,117.575,0,0.0
108331008,209088.88194346428,893522,10.0,9.0,0.0,1000,95.5,0,0.0,10.0,9.0,0.0,1000,120.6,0,0.0
108396544,209219.20429754257,894133,10.0,9.25,0.0,1000,112.275,0,0.0,10.0,8.75,0.0,279,76.45,0,0.0
108462080,209350.73818278313,894814,10.0,8.5,0.0,248,78.65,0,0.025,10.0,8.25,0.0,1000,97.55,0,0.0
108527616,209476.89633512497,895449,10.0,9.0,0.0,1000,104.55,0,0.025,10.0,8.75,0.0,1000,109.675,0,0.0
108593152,209615.97028636932,896095,10.0,9.0,0.0,920,89.725,0,0.0,10.0,10.0,0.0,438,88.0,0,0.0
108658688,209743.98466587067,896695,10.0,9.0,0.0,143,56.15,0,0.0,10.0,8.5,0.0,179,81.55,0,0.0
108724224,209870.76107358932,897295,10.0,9.0,0.0,1000,91.075,0,0.0,10.0,9.25,0.0,252,96.0,0,0.0
108789760,210010.72061395645,897963,10.0,9.25,0.0,572,78.825,0,0.0,10.0,8.25,0.0,985,102.7,0,0.0
108855296,210149.34500956535,898534,10.0,9.0,0.0,1000,97.675,0,0.0,10.0,9.25,0.0,1000,105.2,0,0.0
108920832,210283.1515505314,899168,10.0,8.75,0.0,1000,113.225,0,0.0,10.0,9.5,0.0,146,57.55,0,0.0
108986368,210413.82404851913,899802,10.0,9.5,0.0,1000,101.7,0,0.0,10.0,8.5,0.0,1000,92.125,0,0.0
109051904,210537.28428578377,900391,10.0,8.5,0.0,1000,145.225,0,0.0,10.0,9.25,0.0,1000,111.275,0,0.0
109117440,210676.47799420357,900957,10.0,9.0,0.0,1000,90.125,0,0.0,10.0,8.5,0.0,473,76.625,0,0.0
109182976,210811.62835788727,901476,10.0,8.25,0.0,1000,127.55,0,0.0,10.0,8.75,0.0,1000,144.925,0,0.0
109248512,210943.98805880547,902068,10.0,9.0,0.0,287,90.725,0,0.0,10.0,8.75,0.0,1000,142.15,0,0.0
109314048,211082.03700327873,902688,10.0,7.25,0.0,1000,165.9,0,0.0,10.0,8.25,0.0,1000,149.575,0,0.0
109379584,211215.30387949944,903287,10.0,7.75,0.0,1000,96.2,0,0.0,10.0,9.25,0.0,1000,99.8,0,0.0
109445120,211351.95745015144,903833,10.0,9.25,0.0,834,116.35,0,0.0,10.0,8.75,0.0,1000,91.55,0,0.0
109510656,211505.85297226906,904422,10.0,9.75,0.0,268,76.475,0,0.0,10.0,9.0,0.0,216,67.325,0,0.0
109576192,211646.40202569962,905036,10.0,9.0,0.0,1000,83.575,0,0.0,10.0,7.75,0.0,1000,177.65,0,0.025
109641728,211790.73905587196,905650,10.0,8.25,0.0,1000,129.575,0,0.0,10.0,8.75,0.0,1000,127.55,0,0.0
109707264,211935.00543546677,906278,10.0,8.75,0.0,1000,107.875,0,0.0,10.0,9.0,0.0,591,81.475,0,0.0
109772800,212067.04851198196,906846,10.0,10.0,0.0,747,85.35,0,0.0,10.0,9.5,0.0,538,76.95,0,0.0
109838336,212208.3710451126,907472,10.0,10.0,0.0,186,63.925,0,0.0,10.0,8.5,0.0,1000,145.175,0,0.0
109903872,212333.2298657894,908117,10.0,8.75,0.0,778,121.975,0,0.0,10.0,8.75,0.0,376,60.475,0,0.0
109969408,212480.9601995945,908783,10.0,9.25,0.0,439,71.2,0,0.0,10.0,9.0,0.0,1000,92.325,0,0.0
110034944,212619.533087492,909407,10.0,8.5,0.0,1000,135.475,0,0.0,10.0,8.75,0.0,331,86.525,0,0.0
110100480,212762.32491111755,910014,10.0,9.25,0.0,388,78.225,0,0.0,10.0,8.0,0.0,727,97.575,0,0.0
110166016,212904.2782216072,910621,10.0,9.0,0.0,1000,105.3,0,0.0,10.0,8.5,0.0,1000,95.275,0,0.0
110231552,213043.1636800766,911162,10.0,9.5,0.0,1000,96.475,0,0.05,10.0,7.5,0.0,1000,171.225,0,0.0
110297088,213197.23514771461,911784,10.0,9.0,0.0,1000,99.675,0,0.0,10.0,9.0,0.0,474,95.775,0,0.0
110362624,213345.73522162437,912405,10.0,8.25,0.0,1000,103.05,0,0.025,10.0,9.25,0.0,1000,102.65,0,0.025
110428160,213487.02969241142,913061,10.0,8.0,0.0,453,94.95,0,0.0,10.0,9.5,0.0,234,69.85,0,0.0
110493696,213639.73476195335,913689,10.0,9.0,0.0,1000,138.275,0,0.0,10.0,9.0,0.0,1000,160.975,0,0.0
110559232,213787.92692923546,914270,10.0,9.0,0.0,1000,149.775,0,0.0,10.0,9.0,0.0,1000,127.075,0,0.0
110624768,213931.22009062767,914855,10.0,9.75,0.0,1000,108.925,0,0.0,10.0,9.0,0.0,431,93.175,0,0.0
110690304,214076.4088139534,915454,10.0,9.75,0.0,328,90.275,0,0.0,10.0,9.0,0.0,1000,137.95,0,0.025
110755840,214207.313931942,916103,10.0,8.0,0.0,1000,99.975,0,0.025,10.0,9.0,0.0,1000,103.3,0,0.025
110821376,214340.90967202187,916716,10.0,8.75,0.0,1000,120.7,0,0.0,10.0,8.5,0.0,200,67.95,0,0.0
110886912,214474.65361738205,917378,10.0,8.25,0.0,1000,133.25,0,0.0,10.0,8.75,0.0,368,80.9,0,0.025
110952448,214599.26132273674,917977,10.0,8.25,0.0,1000,104.6,0,0.025,10.0,9.0,0.0,472,83.85,0,0.0
111017984,214736.20143461227,918579,10.0,9.0,0.0,1000,128.925,0,0.0,10.0,8.5,0.0,1000,110.875,0,0.025
111083520,214867.35430335999,919239,10.0,8.25,0.0,1000,122.4,0,0.0,10.0,9.75,0.0,397,88.65,0,0.0
111149056,214990.10027503967,919905,10.0,8.75,0.0,262,63.975,0,0.0,10.0,9.25,0.0,204,79.175,0,0.0
111214592,215111.96227240562,920488,10.0,9.0,0.0,1000,114.85,0,0.0,10.0,8.5,0.0,1000,132.175,0,0.0
111280128,215237.19585347176,921096,10.0,7.0,0.0,735,121.025,0,0.0,10.0,9.0,0.0,1000,119.85,0,0.0
111345664,215347.66514921188,921687,10.0,9.25,0.0,1000,94.575,0,0.0,10.0,8.25,0.0,1000,111.7,0,0.0
111411200,215479.30012226105,922267,10.0,9.0,0.0,419,80.2,0,0.0,10.0,8.75,0.0,1000,124.875,0,0.0
111476736,215594.86659502983,922874,10.0,9.0,0.0,1000,105.025,0,0.0,10.0,9.5,0.0,587,114.225,0,0.025
111542272,215716.71983718872,923415,10.0,7.75,0.0,1000,159.85,0,0.0,10.0,9.0,0.0,1000,106.025,0,0.0
111607808,215846.05549001694,924013,10.0,9.25,0.0,582,81.725,0,0.0,10.0,8.75,0.0,1000,105.575,0,0.0
111673344,215966.85946512222,924614,10.0,8.75,0.0,1000,102.65,0,0.0,10.0,9.0,0.0,1000,106.175,0,0.0
111738880,216088.548476696,925282,10.0,8.75,0.0,1000,118.05,0,0.0,10.0,9.5,0.0,293,79.975,0,0.0
111804416,216210.88299536705,925953,10.0,9.75,0.0,728,92.2,0,0.0,10.0,8.0,0.0,1000,91.2,0,0.0
111869952,216322.16109466553,926563,10.0,8.75,0.0,828,104.225,0,0.0,10.0,8.0,0.0,221,79.225,0,0.0
111935488,216439.52114510536,927218,10.0,8.75,0.0,1000,110.625,0,0.0,10.0,8.5,0.0,934,120.15,0,0.0
112001024,216563.78500270844,927854,10.0,8.25,0.0,831,90.625,0,0.05,10.0,8.5,0.0,1000,93.45,0,0.0
112066560,216682.95370030403,928515,10.0,9.25,0.0,352,62.675,0,0.0,10.0,8.25,0.0,1000,110.175,0,0.0
112132096,216794.38341212273,929180,10.0,8.75,0.0,1000,101.6,0,0.025,10.0,9.75,0.0,240,90.3,0,0.0
112197632,216902.00393748283,929815,10.0,8.0,0.0,1000,159.95,0,0.0,10.0,9.0,0.0,259,88.425,0,0.025
112263168,217019.0054192543,930451,10.0,8.25,0.0,540,114.15,0,0.0,10.0,9.0,0.0,298,67.25,0,0.0
112328704,217141.65502285957,931094,10.0,8.75,0.0,1000,126.075,0,0.0,10.0,7.75,0.0,1000,120.825,0,0.025
112394240,217265.14585995674,931704,10.0,9.0,0.0,755,113.925,0,0.0,10.0,8.75,0.0,1000,146.3,0,0.0
