timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len,mean_timeouts,val_max_episode_rewards,val_mean_episode_rewards,val_min_episode_rewards,val_max_episode_len,val_mean_episode_len,val_min_episode_len,val_mean_timeouts
104136704,197363.8490872383,662533,10.0,10.0,0.0,226,49.85,0,0.0,10.0,10.0,0.0,221,51.6,0,0.025
104202240,197475.50076413155,663450,10.0,9.75,0.0,500,61.55,0,0.0,10.0,9.75,0.0,500,70.15,0,0.0
104267776,197599.00368404388,664399,10.0,10.0,0.0,145,40.675,0,0.0,10.0,9.75,0.0,500,55.45,0,0.0
104333312,197713.4146373272,665265,10.0,9.75,0.0,500,61.525,0,0.0,10.0,9.75,0.0,500,63.2,0,0.025
104398848,197823.83860611916,666237,10.0,8.75,0.0,500,104.225,0,0.0,10.0,10.0,0.0,192,46.35,0,0.025
104464384,197942.55933117867,667232,10.0,9.75,0.0,500,56.3,0,0.025,10.0,9.25,0.0,500,82.125,0,0.025
104529920,198069.46560359,668162,10.0,10.0,0.0,142,46.575,0,0.0,10.0,9.5,0.0,500,73.325,0,0.0
104595456,198178.57950115204,669113,10.0,9.5,0.0,500,88.425,0,0.0,10.0,9.75,0.0,500,73.4,0,0.025
104660992,198304.52933216095,670052,10.0,9.5,0.0,500,79.775,0,0.0,10.0,9.25,0.0,500,82.75,0,0.0
104726528,198435.55912160873,671021,10.0,9.5,0.0,500,73.025,0,0.0,10.0,9.75,0.0,500,60.075,0,0.025
104792064,198544.6504650116,672098,10.0,9.75,0.0,500,54.425,0,0.0,10.0,9.5,0.0,500,66.475,0,0.0
104857600,198673.00873231888,672978,10.0,9.5,0.0,500,64.95,0,0.0,10.0,10.0,0.0,317,60.875,0,0.0
104923136,198784.13169789314,673918,10.0,8.75,0.0,500,105.05,0,0.025,10.0,8.75,0.0,500,100.1,0,0.0
104988672,198897.1988530159,674860,10.0,9.75,0.0,500,70.275,0,0.0,10.0,9.0,0.0,500,102.575,0,0.0
105054208,199025.80778455734,675753,10.0,9.75,0.0,500,65.75,0,0.0,10.0,9.75,0.0,500,57.0,0,0.0
105119744,199138.32905888557,676693,10.0,9.75,0.0,500,64.975,0,0.0,10.0,9.75,0.0,500,75.2,0,0.0
105185280,199251.28269457817,677552,10.0,9.5,0.0,500,94.2,0,0.0,10.0,10.0,0.0,195,48.2,0,0.0
105250816,199377.5481646061,678390,10.0,9.5,0.0,500,69.425,0,0.025,10.0,9.25,0.0,500,88.45,0,0.0
105316352,199485.81269979477,679341,10.0,9.25,0.0,500,82.3,0,0.0,10.0,9.25,0.0,500,74.5,0,0.025
105381888,199609.165756464,680270,10.0,9.75,0.0,500,64.4,0,0.0,10.0,9.75,0.0,500,68.25,0,0.0
105447424,199729.8357114792,681244,10.0,9.0,0.0,500,95.55,0,0.0,10.0,9.5,0.0,500,96.725,0,0.025
105512960,199836.64701342583,682235,10.0,10.0,0.0,376,58.25,0,0.0,10.0,9.0,0.0,500,90.125,0,0.05
105578496,199950.2425737381,683170,10.0,9.25,0.0,500,84.675,0,0.0,10.0,10.0,0.0,353,61.2,0,0.05
105644032,200064.12101316452,684202,10.0,9.75,0.0,500,57.85,0,0.0,10.0,9.25,0.0,500,80.0,0,0.025
105709568,200175.68311095238,685186,10.0,9.75,0.0,500,57.225,0,0.025,10.0,9.75,0.0,500,68.675,0,0.0
105775104,200298.37507224083,686154,10.0,10.0,0.0,487,61.75,0,0.0,10.0,10.0,0.0,379,57.9,0,0.0
105840640,200408.16771268845,687072,10.0,9.75,0.0,500,44.025,0,0.0,10.0,9.5,0.0,500,82.875,0,0.025
105906176,200522.87035155296,687895,10.0,9.5,0.0,500,69.725,0,0.0,10.0,9.75,0.0,500,62.575,0,0.0
105971712,200639.17253422737,688748,10.0,9.5,0.0,500,79.175,0,0.0,10.0,9.75,0.0,500,56.6,0,0.0
106037248,200752.16561579704,689640,10.0,9.25,0.0,500,90.4,0,0.0,10.0,9.75,0.0,500,60.25,0,0.0
106102784,200877.58338618279,690488,10.0,9.75,0.0,500,60.075,0,0.0,10.0,9.5,0.0,500,95.5,0,0.0
106168320,201004.59212470055,691353,10.0,9.75,0.0,500,67.45,0,0.0,10.0,9.75,0.0,500,51.95,0,0.0
106233856,201123.76290917397,692279,10.0,9.75,0.0,500,54.35,0,0.0,10.0,9.75,0.0,500,61.925,0,0.0
106299392,201241.0533938408,693220,10.0,9.5,0.0,500,67.625,0,0.0,10.0,9.25,0.0,500,78.825,0,0.0
106364928,201369.7583847046,694155,10.0,9.75,0.0,500,58.8,0,0.0,10.0,9.5,0.0,500,66.8,0,0.0
106430464,201491.62666487694,695138,10.0,10.0,0.0,464,61.05,0,0.0,10.0,9.75,0.0,500,67.6,0,0.0
106496000,201613.47470736504,696087,10.0,9.75,0.0,500,60.525,0,0.0,10.0,9.75,0.0,500,63.2,0,0.0
106561536,201731.29745960236,697091,10.0,9.75,0.0,500,64.125,0,0.025,10.0,9.75,0.0,500,63.125,0,0.0
106627072,201850.77384519577,698044,10.0,9.75,0.0,500,75.075,0,0.0,10.0,9.0,0.0,500,100.525,0,0.0
106692608,201970.36405420303,698996,10.0,9.75,0.0,500,62.25,0,0.0,10.0,10.0,0.0,128,46.925,0,0.0
106758144,202095.83703684807,700049,10.0,9.75,0.0,500,59.625,0,0.0,10.0,10.0,0.0,292,46.4,0,0.0
106823680,202210.07543849945,700996,10.0,9.75,0.0,500,57.05,0,0.025,10.0,9.25,0.0,500,80.725,0,0.0
106889216,202319.86568689346,701916,10.0,9.5,0.0,500,67.425,0,0.0,10.0,9.75,0.0,500,59.625,0,0.0
106954752,202448.38595056534,702851,10.0,10.0,0.0,450,52.225,0,0.025,10.0,9.25,0.0,500,90.75,0,0.0
107020288,202564.89458799362,703822,10.0,10.0,0.0,220,49.75,0,0.0,10.0,9.0,0.0,500,96.85,0,0.0
107085824,202682.27924466133,704809,10.0,9.5,0.0,500,64.65,0,0.025,10.0,9.5,0.0,500,71.35,0,0.0
107151360,202807.30929422379,705746,10.0,10.0,0.0,398,53.55,0,0.05,10.0,9.75,0.0,500,58.775,0,0.0
107216896,202911.018761158,706696,10.0,9.75,0.0,500,74.8,0,0.0,10.0,9.5,0.0,500,80.675,0,0.0
107282432,203031.56896042824,707652,10.0,9.0,0.0,500,108.85,0,0.0,10.0,9.75,0.0,500,55.55,0,0.0
107347968,203139.65360546112,708619,10.0,9.5,0.0,500,81.925,0,0.0,10.0,9.75,0.0,500,61.3,0,0.0
107413504,203265.209120512,709607,10.0,10.0,0.0,230,45.125,0,0.0,10.0,9.75,0.0,500,54.5,0,0.025
107479040,203377.40271496773,710636,10.0,10.0,0.0,130,49.475,0,0.0,10.0,10.0,0.0,168,42.9,0,0.0
107544576,203488.28891301155,711638,10.0,10.0,0.0,464,61.075,0,0.0,10.0,9.5,0.0,500,68.375,0,0.0
107610112,203614.14199352264,712513,10.0,10.0,0.0,123,53.25,0,0.0,10.0,9.75,0.0,500,63.575,0,0.0
107675648,203721.2231812477,713530,10.0,9.5,0.0,500,69.8,0,0.025,10.0,9.25,0.0,500,75.9,0,0.0
107741184,203840.65700936317,714491,10.0,9.5,0.0,500,70.275,0,0.025,10.0,9.75,0.0,500,57.4,0,0.0
107806720,203955.57562541962,715413,10.0,10.0,0.0,136,45.625,0,0.025,10.0,9.75,0.0,500,60.2,0,0.025
107872256,204062.05153012276,716355,10.0,9.25,0.0,500,80.95,0,0.0,10.0,9.5,0.0,500,67.55,0,0.0
107937792,204179.37035417557,717227,10.0,9.75,0.0,500,55.0,0,0.0,10.0,10.0,0.0,104,41.55,0,0.0
108003328,204294.5464515686,718149,10.0,9.5,0.0,500,80.825,0,0.0,10.0,9.5,0.0,500,78.925,0,0.0
108068864,204405.67872667313,719093,10.0,9.25,0.0,500,93.375,0,0.0,10.0,9.5,0.0,500,64.875,0,0.0
108134400,204526.43597078323,720014,10.0,9.5,0.0,500,73.4,0,0.0,10.0,9.5,0.0,500,83.75,0,0.0
108199936,204634.84944939613,720984,10.0,9.25,0.0,500,90.95,0,0.0,10.0,10.0,0.0,131,46.15,0,0.0
108265472,204753.97638368607,721962,10.0,9.75,0.0,500,55.05,0,0.0,10.0,9.75,0.0,500,95.5,0,0.0
108331008,204861.5227046013,722920,10.0,9.0,0.0,500,93.7,0,0.0,10.0,9.75,0.0,500,68.4,0,0.0
108396544,204971.74008369446,723903,10.0,9.5,0.0,500,77.025,0,0.0,10.0,9.75,0.0,500,64.875,0,0.0
108462080,205098.73283076286,724800,10.0,9.75,0.0,500,71.95,0,0.0,10.0,9.75,0.0,500,53.75,0,0.0
108527616,205206.40379047394,725837,10.0,9.25,0.0,500,70.75,0,0.0,10.0,9.5,0.0,500,87.975,0,0.0
108593152,205325.74233984947,726915,10.0,10.0,0.0,277,45.85,0,0.0,10.0,10.0,0.0,342,52.825,0,0.0
108658688,205434.33298182487,727871,10.0,9.5,0.0,500,77.45,0,0.0,10.0,9.75,0.0,500,68.425,0,0.0
108724224,205543.66950559616,728854,10.0,10.0,0.0,380,64.125,0,0.0,10.0,9.75,0.0,500,69.95,0,0.0
108789760,205665.6816675663,729793,10.0,9.75,0.0,500,76.35,0,0.0,10.0,9.5,0.0,500,73.925,0,0.0
108855296,205768.87546777725,730772,10.0,9.75,0.0,500,71.175,0,0.0,10.0,9.75,0.0,500,62.55,0,0.0
108920832,205882.55821967125,731738,10.0,9.75,0.0,500,80.45,0,0.0,10.0,9.5,0.0,500,70.825,0,0.0
108986368,206001.6867003441,732716,10.0,9.75,0.0,500,78.975,0,0.0,10.0,9.75,0.0,500,66.9,0,0.0
109051904,206107.88662481308,733716,10.0,10.0,0.0,109,42.875,0,0.0,10.0,9.75,0.0,500,51.075,0,0.025
109117440,206234.74280381203,734707,10.0,10.0,0.0,238,64.425,0,0.0,10.0,9.5,0.0,500,74.9,0,0.0
109182976,206348.9553732872,735714,10.0,10.0,0.0,102,42.5,0,0.0,10.0,9.75,0.0,500,72.85,0,0.0
109248512,206467.4615008831,736709,10.0,9.75,0.0,500,63.0,0,0.0,10.0,10.0,0.0,182,60.65,0,0.0
109314048,206601.92052435875,737656,10.0,9.75,0.0,500,57.075,0,0.0,10.0,9.75,0.0,500,62.825,0,0.0
109379584,206717.4818737507,738628,10.0,9.5,0.0,500,67.125,0,0.0,10.0,9.5,0.0,500,76.275,0,0.0
109445120,206837.12971043587,739582,10.0,9.75,0.0,500,46.725,0,0.0,10.0,9.5,0.0,500,75.625,0,0.0
109510656,206962.85357046127,740503,10.0,9.5,0.0,500,71.625,0,0.0,10.0,9.5,0.0,500,70.475,0,0.025
109576192,207078.90098810196,741506,10.0,9.75,0.0,500,62.5,0,0.0,10.0,9.75,0.0,500,56.725,0,0.0
109641728,207201.70058703423,742466,10.0,9.75,0.0,500,76.4,0,0.0,10.0,9.5,0.0,500,75.925,0,0.025
109707264,207328.47702527046,743455,10.0,10.0,0.0,258,48.825,0,0.0,10.0,9.75,0.0,500,57.55,0,0.0
109772800,207440.71133351326,744441,10.0,9.0,0.0,500,83.25,0,0.0,10.0,9.5,0.0,500,71.85,0,0.0
109838336,207560.4355492592,745435,10.0,9.5,0.0,500,72.075,0,0.0,10.0,9.75,0.0,500,52.6,0,0.0
109903872,207679.66648507118,746493,10.0,9.75,0.0,500,55.8,0,0.0,10.0,9.25,0.0,500,93.45,0,0.025
109969408,207795.63388586044,747540,10.0,9.75,0.0,500,76.85,0,0.025,10.0,9.5,0.0,500,70.025,0,0.0
110034944,207919.64463925362,748485,10.0,10.0,0.0,272,60.8,0,0.0,10.0,9.5,0.0,500,69.75,0,0.025
110100480,208039.10546588898,749386,10.0,9.25,0.0,500,83.55,0,0.025,10.0,9.25,0.0,500,92.45,0,0.0
110166016,208152.788408041,750348,10.0,9.5,0.0,500,71.975,0,0.0,10.0,9.25,0.0,500,89.975,0,0.0
110231552,208295.2001388073,751311,10.0,9.5,0.0,500,86.65,0,0.0,10.0,10.0,0.0,289,57.425,0,0.0
110297088,208416.59880185127,752261,10.0,9.25,0.0,500,101.05,0,0.0,10.0,10.0,0.0,92,40.85,0,0.025
110362624,208543.3893532753,753251,10.0,10.0,0.0,207,45.525,0,0.0,10.0,9.5,0.0,500,76.25,0,0.0
110428160,208678.12738013268,754201,10.0,10.0,0.0,212,46.2,0,0.0,10.0,9.75,0.0,500,80.85,0,0.0
110493696,208794.61525464058,755142,10.0,9.75,0.0,500,64.825,0,0.0,10.0,10.0,0.0,191,55.1,0,0.0
110559232,208926.6462404728,756175,10.0,9.75,0.0,500,58.175,0,0.0,10.0,9.75,0.0,500,58.375,0,0.0
110624768,209050.18434095383,757232,10.0,9.75,0.0,500,65.6,0,0.0,10.0,9.75,0.0,500,54.0,0,0.0
110690304,209169.3138141632,758172,10.0,10.0,0.0,152,55.05,0,0.0,10.0,9.75,0.0,500,56.1,0,0.0
110755840,209308.74547982216,759093,10.0,10.0,0.0,359,58.575,0,0.025,10.0,9.75,0.0,500,61.275,0,0.025
110821376,209426.15113210678,760052,10.0,9.25,0.0,500,97.7,0,0.0,10.0,10.0,0.0,214,47.725,0,0.0
110886912,209556.7145140171,761039,10.0,9.75,0.0,500,77.225,0,0.025,10.0,9.75,0.0,500,88.725,0,0.0
110952448,209689.90970993042,761985,10.0,9.75,0.0,500,62.85,0,0.0,10.0,9.75,0.0,500,63.825,0,0.0
111017984,209818.2035636902,762940,10.0,9.5,0.0,500,76.675,0,0.0,10.0,9.5,0.0,500,83.025,0,0.0
111083520,209962.9156370163,763966,10.0,10.0,0.0,388,61.85,0,0.0,10.0,9.75,0.0,500,58.55,0,0.0
111149056,210085.62711548805,764952,10.0,9.75,0.0,500,61.65,0,0.0,10.0,9.75,0.0,500,88.925,0,0.0
111214592,210214.95063233376,765848,10.0,9.5,0.0,500,73.275,0,0.0,10.0,9.75,0.0,500,63.7,0,0.0
111280128,210341.7502298355,766822,10.0,9.75,0.0,500,56.025,0,0.0,10.0,9.75,0.0,500,68.4,0,0.025
111345664,210465.46308994293,767888,10.0,9.75,0.0,500,54.625,0,0.0,10.0,9.75,0.0,500,61.925,0,0.0
111411200,210605.81249785423,768917,10.0,9.5,0.0,500,71.55,0,0.0,10.0,9.75,0.0,500,61.875,0,0.0
111476736,210731.9378452301,769939,10.0,9.75,0.0,500,64.675,0,0.0,10.0,9.5,0.0,500,83.325,0,0.0
111542272,210859.51826405525,770940,10.0,9.75,0.0,500,52.525,0,0.0,10.0,9.25,0.0,500,86.65,0,0.0
111607808,211000.30282568932,772006,10.0,9.25,0.0,500,88.75,0,0.0,10.0,9.75,0.0,500,68.525,0,0.0
111673344,211132.49977493286,772956,10.0,9.5,0.0,500,71.175,0,0.0,10.0,9.75,0.0,500,60.45,0,0.0
111738880,211286.98375177383,773931,10.0,9.75,0.0,500,65.85,0,0.025,10.0,9.5,0.0,500,67.6,0,0.0
111804416,211417.846637249,775018,10.0,10.0,0.0,115,39.225,0,0.0,10.0,9.25,0.0,500,82.675,0,0.0
111869952,211555.32938289642,776032,10.0,10.0,0.0,120,49.95,0,0.0,10.0,10.0,0.0,362,73.125,0,0.0
111935488,211697.64269781113,777034,10.0,10.0,0.0,143,48.8,0,0.0,10.0,9.25,0.0,500,86.5,0,0.0
112001024,211822.35123062134,778057,10.0,9.75,0.0,500,54.275,0,0.0,10.0,10.0,0.0,334,55.025,0,0.025
112066560,211959.15320634842,779083,10.0,10.0,0.0,161,44.0,0,0.0,10.0,9.5,0.0,500,70.5,0,0.0
112132096,212085.98190522194,780095,10.0,10.0,0.0,372,57.825,0,0.0,10.0,9.5,0.0,500,77.6,0,0.025
112197632,212227.71551775932,781074,10.0,9.75,0.0,500,66.225,0,0.0,10.0,9.75,0.0,500,61.0,0,0.0
112263168,212365.54805612564,782051,10.0,10.0,0.0,327,55.5,0,0.025,10.0,10.0,0.0,266,54.125,0,0.05
112328704,212500.9012453556,783114,10.0,9.5,0.0,500,61.975,0,0.025,10.0,9.5,0.0,500,74.975,0,0.0
112394240,212643.36761927605,784119,10.0,9.75,0.0,500,55.125,0,0.0,10.0,10.0,0.0,189,62.975,0,0.0
112459776,212778.75338053703,785099,10.0,9.25,0.0,500,73.8,0,0.0,10.0,9.75,0.0,500,54.9,0,0.0
112525312,212931.12307476997,786127,10.0,9.75,0.0,500,57.8,0,0.025,10.0,9.5,0.0,500,73.2,0,0.025
112590848,213076.98590779305,787133,10.0,9.75,0.0,500,59.15,0,0.0,10.0,9.75,0.0,500,53.175,0,0.0
112656384,213215.36886239052,788188,10.0,9.75,0.0,500,69.95,0,0.0,10.0,9.25,0.0,500,80.275,0,0.025
112721920,213365.35614156723,789210,10.0,10.0,0.0,177,47.875,0,0.025,10.0,10.0,0.0,134,45.7,0,0.0
112787456,213510.00257515907,790204,10.0,9.5,0.0,500,79.025,0,0.0,10.0,10.0,0.0,127,44.575,0,0.0
112852992,213652.78813910484,791211,10.0,9.5,0.0,500,73.1,0,0.0,10.0,9.0,0.0,500,97.025,0,0.0
112918528,213796.6153883934,792227,10.0,10.0,0.0,117,48.4,0,0.0,10.0,9.5,0.0,500,62.5,0,0.0
112984064,213922.6001138687,793178,10.0,9.75,0.0,500,62.1,0,0.0,10.0,10.0,0.0,117,47.775,0,0.0
113049600,214057.6954612732,794158,10.0,10.0,0.0,125,52.6,0,0.025,10.0,9.75,0.0,500,69.675,0,0.0
113115136,214192.19535303116,795197,10.0,10.0,0.0,127,49.25,0,0.0,10.0,10.0,0.0,167,63.825,0,0.0
113180672,214313.55780816078,796258,10.0,9.5,0.0,500,72.05,0,0.025,10.0,9.75,0.0,500,66.475,0,0.025
113246208,214450.6495718956,797304,10.0,9.75,0.0,500,58.325,0,0.0,10.0,9.5,0.0,500,86.9,0,0.0
113311744,214574.74383306503,798311,10.0,10.0,0.0,217,49.85,0,0.0,10.0,10.0,0.0,176,44.7,0,0.025
113377280,214691.79631352425,799356,10.0,10.0,0.0,319,64.675,0,0.0,10.0,9.5,0.0,500,82.9,0,0.0
113442816,214816.4144334793,800423,10.0,9.75,0.0,500,59.725,0,0.025,10.0,10.0,0.0,297,59.475,0,0.0
113508352,214927.50950789452,801503,10.0,9.75,0.0,500,47.575,0,0.0,10.0,9.75,0.0,500,66.1,0,0.0
113573888,215043.87473630905,802598,10.0,10.0,0.0,96,39.825,0,0.0,10.0,9.5,0.0,500,66.575,0,0.0
113639424,215165.09691667557,803673,10.0,9.75,0.0,500,66.55,0,0.0,10.0,9.5,0.0,500,63.425,0,0.0
113704960,215279.36623239517,804691,10.0,9.75,0.0,500,63.0,0,0.0,10.0,10.0,0.0,320,62.425,0,0.0
113770496,215403.61365103722,805742,10.0,10.0,0.0,156,41.825,0,0.0,10.0,10.0,0.0,275,50.7,0,0.0
113836032,215519.98918676376,806779,10.0,9.5,0.0,500,63.15,0,0.0,10.0,9.75,0.0,500,63.25,0,0.0
113901568,215636.25694274902,807804,10.0,10.0,0.0,149,45.575,0,0.0,10.0,9.75,0.0,500,53.225,0,0.0
113967104,215754.17454004288,808891,10.0,9.75,0.0,500,61.125,0,0.0,10.0,9.25,0.0,500,80.45,0,0.0
114032640,215863.31599378586,809942,10.0,9.75,0.0,500,61.975,0,0.0,10.0,9.75,0.0,500,63.25,0,0.0
114098176,215986.91316461563,810963,10.0,10.0,0.0,146,44.0,0,0.0,10.0,8.5,0.0,500,120.275,0,0.0
114163712,216092.11576581,812049,10.0,9.75,0.0,500,56.65,0,0.0,10.0,9.5,0.0,500,82.45,0,0.0
114229248,216201.5169467926,813165,10.0,9.25,0.0,500,76.85,0,0.0,10.0,9.5,0.0,500,72.5,0,0.0
114294784,216331.76909041405,814178,10.0,10.0,0.0,368,56.925,0,0.0,10.0,10.0,0.0,125,48.925,0,0.0
114360320,216436.87278294563,815173,10.0,9.75,0.0,500,54.175,0,0.0,10.0,9.25,0.0,500,79.325,0,0.05
114425856,216549.64309048653,816222,10.0,9.75,0.0,500,71.15,0,0.0,10.0,9.5,0.0,500,67.875,0,0.0
114491392,216664.60074615479,817323,10.0,9.75,0.0,500,58.425,0,0.0,10.0,10.0,0.0,199,48.4,0,0.0
114556928,216766.92785406113,818413,10.0,9.75,0.0,500,62.2,0,0.0,10.0,9.75,0.0,500,58.2,0,0.0
114622464,216893.85587477684,819409,10.0,9.25,0.0,500,88.05,0,0.0,10.0,10.0,0.0,330,49.025,0,0.0
114688000,217008.43988370895,820424,10.0,9.75,0.0,500,65.175,0,0.025,10.0,9.5,0.0,500,63.275,0,0.0
114753536,217127.85594058037,821467,10.0,9.5,0.0,500,74.825,0,0.0,10.0,9.5,0.0,500,65.525,0,0.0
114819072,217246.39498472214,822437,10.0,9.5,0.0,500,87.75,0,0.0,10.0,9.75,0.0,500,56.975,0,0.0
114884608,217361.75566720963,823493,10.0,9.5,0.0,500,71.725,0,0.0,10.0,10.0,0.0,293,56.575,0,0.0
114950144,217480.66838145256,824499,10.0,9.75,0.0,500,55.7,0,0.0,10.0,9.5,0.0,500,69.425,0,0.0
115015680,217607.69971489906,825507,10.0,9.5,0.0,500,69.025,0,0.0,10.0,9.75,0.0,500,62.8,0,0.0
115081216,217725.02500796318,826528,10.0,10.0,0.0,335,61.225,0,0.025,10.0,10.0,0.0,272,57.225,0,0.0
115146752,217850.29991722107,827538,10.0,9.5,0.0,500,65.025,0,0.025,10.0,9.75,0.0,500,56.125,0,0.0
115212288,217973.71428489685,828544,10.0,9.5,0.0,500,79.05,0,0.0,10.0,9.75,0.0,500,54.5,0,0.0
115277824,218090.60899186134,829622,10.0,9.75,0.0,500,53.025,0,0.025,10.0,10.0,0.0,500,67.125,0,0.0
115343360,218216.8636443615,830620,10.0,9.75,0.0,500,60.55,0,0.0,10.0,10.0,0.0,108,44.85,0,0.0
115408896,218346.21693634987,831679,10.0,9.5,0.0,500,83.125,0,0.0,10.0,9.5,0.0,500,87.225,0,0.0
115474432,218460.14845013618,832700,10.0,9.5,0.0,500,62.9,0,0.0,10.0,10.0,0.0,105,37.025,0,0.0
115539968,218602.86356925964,833775,10.0,9.75,0.0,500,61.425,0,0.0,10.0,9.75,0.0,500,62.3,0,0.0
115605504,218711.12354254723,834806,10.0,10.0,0.0,205,49.675,0,0.0,10.0,9.75,0.0,500,70.275,0,0.0
115671040,218843.30424189568,835924,10.0,9.75,0.0,500,64.825,0,0.025,10.0,9.75,0.0,500,66.325,0,0.0
115736576,218962.83189988136,836948,10.0,9.75,0.0,500,68.15,0,0.0,10.0,9.5,0.0,500,71.125,0,0.0
115802112,219080.10611486435,837989,10.0,9.25,0.0,500,75.7,0,0.0,10.0,9.5,0.0,500,56.875,0,0.0
115867648,219203.86287903786,839027,10.0,9.5,0.0,500,69.65,0,0.0,10.0,9.75,0.0,500,63.75,0,0.0
115933184,219323.9808692932,840120,10.0,10.0,0.0,97,41.125,0,0.0,10.0,10.0,0.0,258,52.225,0,0.025
115998720,219447.29067254066,841195,10.0,9.75,0.0,500,55.725,0,0.0,10.0,9.75,0.0,500,62.875,0,0.0
116064256,219571.49798750877,842261,10.0,9.75,0.0,500,67.875,0,0.025,10.0,9.75,0.0,500,58.75,0,0.0
116129792,219683.30233693123,843327,10.0,10.0,0.0,158,45.65,0,0.0,10.0,9.5,0.0,500,70.925,0,0.0
116195328,219803.80285024643,844382,10.0,10.0,0.0,487,58.825,0,0.0,10.0,9.75,0.0,500,68.425,0,0.0
116260864,219918.1150250435,845477,10.0,9.75,0.0,500,58.35,0,0.0,10.0,10.0,0.0,128,49.875,0,0.0
116326400,220042.4621670246,846651,10.0,10.0,0.0,104,36.925,0,0.0,10.0,9.75,0.0,500,63.6,0,0.0
116391936,220162.7476389408,847746,10.0,9.75,0.0,500,56.55,0,0.0,10.0,9.75,0.0,500,61.625,0,0.025
116457472,220273.96201777458,848815,10.0,10.0,0.0,149,43.0,0,0.0,10.0,10.0,0.0,302,40.9,0,0.0
116523008,220404.33244729042,849909,10.0,9.75,0.0,500,66.075,0,0.0,10.0,10.0,0.0,127,47.175,0,0.0
116588544,220528.02624225616,850980,10.0,10.0,0.0,95,43.5,0,0.0,10.0,10.0,0.0,309,47.225,0,0.0
116654080,220642.03816270828,851994,10.0,9.25,0.0,500,84.2,0,0.0,10.0,10.0,0.0,171,46.825,0,0.0
116719616,220759.65992975235,853080,10.0,10.0,0.0,104,43.75,0,0.0,10.0,10.0,0.0,204,50.0,0,0.025
116785152,220877.10668039322,854142,10.0,10.0,0.0,111,42.85,0,0.025,10.0,9.75,0.0,500,55.625,0,0.0
116850688,220994.79400515556,855245,10.0,9.5,0.0,500,73.175,0,0.0,10.0,10.0,0.0,148,46.1,0,0.0
116916224,221122.75393509865,856327,10.0,9.75,0.0,500,65.725,0,0.0,10.0,9.75,0.0,500,52.675,0,0.0
116981760,221234.25192546844,857447,10.0,10.0,0.0,149,35.775,0,0.0,10.0,10.0,0.0,151,46.225,0,0.0
117047296,221364.93418741226,858563,10.0,9.75,0.0,500,52.275,0,0.0,10.0,9.75,0.0,500,54.375,0,0.0
117112832,221481.27974510193,859596,10.0,9.25,0.0,500,85.05,0,0.0,10.0,9.75,0.0,500,62.5,0,0.025
117178368,221597.7050485611,860769,10.0,9.75,0.0,500,65.225,0,0.0,10.0,9.75,0.0,500,78.8,0,0.0
117243904,221723.45317816734,861949,10.0,9.75,0.0,500,64.55,0,0.0,10.0,9.75,0.0,500,56.0,0,0.0
117309440,221837.17949962616,863074,10.0,10.0,0.0,89,37.675,0,0.0,10.0,10.0,0.0,290,63.025,0,0.0
117374976,221962.62440800667,864212,10.0,9.75,0.0,500,60.475,0,0.0,10.0,9.5,0.0,500,73.525,0,0.0
117440512,222082.57276296616,865386,10.0,9.5,0.0,500,70.225,0,0.0,10.0,9.75,0.0,500,51.675,0,0.0
117506048,222194.84881925583,866472,10.0,10.0,0.0,218,48.85,0,0.0,10.0,9.0,0.0,500,89.45,0,0.0
117571584,222323.46910095215,867537,10.0,9.25,0.0,500,92.275,0,0.075,10.0,9.75,0.0,500,58.475,0,0.025
117637120,222446.97503471375,868611,10.0,9.75,0.0,500,57.0,0,0.0,10.0,9.25,0.0,500,80.875,0,0.0
117702656,222559.40610527992,869651,10.0,9.75,0.0,500,54.925,0,0.0,10.0,9.5,0.0,500,76.825,0,0.0
117768192,222686.03116464615,870648,10.0,10.0,0.0,148,45.925,0,0.0,10.0,10.0,0.0,170,41.45,0,0.0
117833728,222814.21214056015,871691,10.0,9.75,0.0,500,58.3,0,0.0,10.0,9.75,0.0,500,68.425,0,0.0
117899264,222920.69587874413,872707,10.0,9.5,0.0,500,78.45,0,0.025,10.0,10.0,0.0,219,52.4,0,0.0
117964800,223044.63022327423,873749,10.0,9.5,0.0,500,70.85,0,0.0,10.0,10.0,0.0,403,57.8,0,0.0
118030336,223167.58355164528,874831,10.0,9.75,0.0,500,69.0,0,0.0,10.0,9.5,0.0,500,75.9,0,0.0
118095872,223277.36170053482,875933,10.0,10.0,0.0,93,42.225,0,0.0,10.0,9.75,0.0,500,57.625,0,0.0
118161408,223401.79175329208,877054,10.0,10.0,0.0,99,43.625,0,0.0,10.0,9.5,0.0,500,80.075,0,0.0
118226944,223525.2844285965,878165,10.0,9.5,0.0,500,62.875,0,0.0,10.0,10.0,0.0,165,49.925,0,0.0
118292480,223652.6222167015,879292,10.0,9.75,0.0,500,55.4,0,0.0,10.0,10.0,0.0,111,46.075,0,0.0
118358016,223774.23930501938,880344,10.0,9.5,0.0,500,74.875,0,0.0,10.0,9.25,0.0,500,81.45,0,0.0
118423552,223895.01178264618,881497,10.0,9.75,0.0,500,56.825,0,0.025,10.0,9.75,0.0,500,72.425,0,0.0
118489088,224034.31579232216,882613,10.0,10.0,0.0,124,43.2,0,0.0,10.0,9.75,0.0,500,59.075,0,0.0
